message_id,student_id,created_at,channel,program,unit_code,week,text,label
0d0cb451-d3f3-4735-ada6-1e1fbaad89c4,S000102,2026-02-19T18:24:00+00:00,lms_forum,Bachelor (IT),BUS143,6,I failed group project and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
ff48faac-9c8a-415c-8b45-5ee03c42cc35,S000022,2026-02-19T21:54:00+00:00,email,Bachelor (IT),EDU362,9,I missed the live session but I’m up to date—where can I find the slides?,0
d954d7eb-1e84-4190-9894-84c8b77df807,S000132,2026-02-20T00:27:00+00:00,lms_forum,Bachelor (Business),DAT217,2,Is there a recording for this week’s lecture?,0
e144df7c-aa8a-4714-bee6-d9de61b257de,S000084,2026-02-20T03:16:00+00:00,lms_forum,Diploma (Community Services),IT540,11,Can someone explain question 3 on the practice quiz?,0
42dc4793-3b69-4354-b3f0-7d103bd692be,S000126,2026-02-20T06:13:00+00:00,email,Adult Education (Short Course),COM667,12,Do we need APA 7th for weekly reflection?,0
4b676a56-e27d-4a04-a745-1c07168554a5,S000178,2026-02-20T09:01:00+00:00,lms_forum,Bachelor (Business),EDU563,12,I missed the live session but I’m up to date—where can I find the slides?,0
d3cc6f07-22ba-45a9-a853-4057413c3878,S000011,2026-02-20T12:42:00+00:00,lms_forum,Bachelor (Business),COM153,11,What’s the format for the weekly reflection?,0
2baaac33-498f-414f-aec3-25fdccf2fce1,S000009,2026-02-20T15:33:00+00:00,lms_forum,Bachelor (IT),EDU549,6,I’m enjoying the unit so far—thanks for the clear explanations.,0
f86c9658-672e-4b25-8be4-8291439d6a02,S000153,2026-02-20T18:03:00+00:00,lms_forum,Graduate Certificate (Data),COM632,5,I failed to attach my file last time; can I resubmit the correct document?,0
beace5ee-998b-43d2-9c00-52930ac6ea79,S000007,2026-02-20T21:38:00+00:00,lms_forum,Bachelor (IT),EDU291,9,I submitted weekly reflection late again. I’m worried about penalties and failing the unit.,1
811ab7f6-e448-4add-a855-aff7a8c810a3,S000144,2026-02-21T00:04:00+00:00,email,Adult Education (Short Course),COM268,1,Can someone explain question 3 on the practice quiz?,0
a49a9996-b402-481c-8dd7-9951a47492c5,S000199,2026-02-21T03:32:00+00:00,lms_forum,Adult Education (Short Course),BUS618,2,Is there a recording for this week’s lecture?,0
ae04bc6b-84b1-477b-a356-b9de3ca316a5,S000130,2026-02-21T06:48:00+00:00,email,Graduate Certificate (Data),CYS676,10,I’m getting an error when uploading my file—any tips?,0
936a6f9f-b3e7-4113-8128-de5bf1347bf7,S000038,2026-02-21T09:10:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU155,5,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
3b027307-9199-4444-a0b1-6821d7ff6bb8,S000067,2026-02-21T12:48:00+00:00,support_ticket,Adult Education (Short Course),IT150,7,Where do we submit quiz 1? I can’t find the link.,0
9b849194-6bc6-44c4-9588-28d1726c151e,S000010,2026-02-21T15:18:00+00:00,email,Bachelor (IT),IT665,6,What’s the format for the weekly reflection?,0
d128e685-1e6a-421b-acb1-715bacc24e0d,S000063,2026-02-21T18:07:00+00:00,email,Adult Education (Short Course),DAT655,7,Can you confirm the due date for final assessment in week 7?,0
b9f50465-f9ef-4904-946a-b7fac13986ed,S000047,2026-02-21T21:52:00+00:00,email,Bachelor (IT),CYS168,3,Do we need APA 7th for quiz 1?,0
5ab3261e-aee9-46e2-8975-df0f3f0ff4f2,S000159,2026-02-22T00:10:00+00:00,support_ticket,Graduate Certificate (Data),DAT462,4,Can someone explain question 3 on the practice quiz?,0
3d7125ad-5fcf-43f8-a7c0-7686e50071d5,S000114,2026-02-22T03:14:00+00:00,lms_forum,Bachelor (Business),DAT159,8,Can someone explain question 3 on the practice quiz?,0
479bbf05-1322-41cf-a9e1-da82c526478f,S000059,2026-02-22T06:51:00+00:00,email,Adult Education (Short Course),IT312,2,Where do we submit weekly reflection? I can’t find the link.,0
78b9e944-8210-48ec-b0bc-fd52572c6201,S000025,2026-02-22T09:09:00+00:00,lms_forum,Adult Education (Short Course),DAT612,12,I’m enjoying the unit so far—thanks for the clear explanations.,0
5ee936e3-3203-43ab-b1fb-65707c9b1bf1,S000059,2026-02-22T12:03:00+00:00,support_ticket,Adult Education (Short Course),IT348,3,Can you confirm the due date for quiz 2 in week 3?,0
c1177c2f-3bb8-4edd-924c-120bd2b88091,S000120,2026-02-22T15:41:00+00:00,email,Diploma (Community Services),COM484,5,Do we need APA 7th for assignment 1?,0
b29b2a94-260d-45c4-a38f-9b3b869bb3d2,S000048,2026-02-22T18:04:00+00:00,lms_forum,Graduate Certificate (Data),BUS204,2,How do I join a group for the group project?,0
f8ceddd5-6162-4397-a572-5668a17d54be,S000134,2026-02-22T21:29:00+00:00,support_ticket,Micro-credential (Cybersecurity),DAT431,3,How do I join a group for the group project?,0
897376b4-89b1-449b-8d57-16d9b4feb160,S000106,2026-02-23T00:48:00+00:00,email,Bachelor (IT),COM201,7,I’m enjoying the unit so far—thanks for the clear explanations.,0
54573d02-3004-43be-a647-cbefc283af48,S000197,2026-02-23T03:36:00+00:00,lms_forum,Adult Education (Short Course),IT170,6,Where do we submit capstone submission? I can’t find the link.,0
f3150e04-bad1-465d-875e-7b1c8d591093,S000161,2026-02-23T06:27:00+00:00,email,Micro-credential (Cybersecurity),CYS298,12,Where do we submit weekly reflection? I can’t find the link.,0
d7951935-4fbd-4471-9a77-73e9762c6c0d,S000080,2026-02-23T09:43:00+00:00,email,Bachelor (IT),IT406,4,I’m enjoying the unit so far—thanks for the clear explanations.,0
a02b705a-756e-4893-9632-795bf58a7eaa,S000161,2026-02-23T12:50:00+00:00,chat,Micro-credential (Cybersecurity),COM658,11,I failed assignment 2 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
1b1dd0d8-9934-40e2-823e-28511c17944a,S000183,2026-02-23T15:50:00+00:00,email,Micro-credential (Cybersecurity),EDU335,1,Can someone explain question 3 on the practice quiz?,0
2fd89ec4-8d44-43f7-b7f2-08caef1df94a,S000115,2026-02-23T18:20:00+00:00,lms_forum,Graduate Certificate (Data),IT409,4,I’m getting an error when uploading my file—any tips?,0
843e0942-b6b2-466d-8886-35e93310d247,S000030,2026-02-23T21:52:00+00:00,email,Bachelor (IT),IT165,5,Where do we submit assignment 2? I can’t find the link.,0
de61a293-b3c4-41ff-b5ee-eee13923ead7,S000097,2026-02-24T00:32:00+00:00,lms_forum,Diploma (Community Services),DAT431,3,How do I join a group for the group project?,0
8c2a47c1-6e28-4066-adac-b16d4bf250fd,S000187,2026-02-24T03:06:00+00:00,email,Graduate Certificate (Data),CYS570,8,I failed to attach my file last time; can I resubmit the correct document?,0
1c343eea-6361-4b4e-ae0a-9a473acab702,S000083,2026-02-24T06:25:00+00:00,chat,Bachelor (IT),IT307,10,What’s the format for the weekly reflection?,0
ddecaffa-3b4f-4fd6-94d5-2458833620f2,S000064,2026-02-24T09:46:00+00:00,email,Graduate Certificate (Data),IT359,9,Is there a recording for this week’s lecture?,0
c97ebe88-7fed-4d00-8284-583c27b72033,S000098,2026-02-24T12:09:00+00:00,lms_forum,Diploma (Community Services),CYS530,6,What’s the format for the weekly reflection?,0
e46c4988-5099-4018-ab78-ec400828386a,S000049,2026-02-24T15:17:00+00:00,chat,Bachelor (Business),IT275,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
6982b946-a867-47c6-9270-5418eeee03ea,S000093,2026-02-24T18:54:00+00:00,lms_forum,Adult Education (Short Course),CYS159,9,How do I join a group for the group project?,0
1f05541c-ee08-4c67-b35a-5e98530789bf,S000008,2026-02-24T21:44:00+00:00,lms_forum,Bachelor (IT),EDU555,7,Is there a recording for this week’s lecture?,0
40d6dbf0-d1b9-4dad-80e7-8a8e687b234e,S000079,2026-02-25T00:36:00+00:00,lms_forum,Graduate Certificate (Data),IT654,12,I missed the live session but I’m up to date—where can I find the slides?,0
f59e6d87-ccca-4577-973b-b1dc9501c5e5,S000190,2026-02-25T03:31:00+00:00,lms_forum,Bachelor (Business),CYS689,7,Is there an extension process for assignment 1?,0
356d94e8-5cc7-42ce-8e79-e5b67af8f788,S000022,2026-02-25T06:35:00+00:00,email,Bachelor (IT),IT613,12,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
9b287770-325c-4315-9ea3-af7ba05dd84d,S000180,2026-02-25T09:05:00+00:00,email,Micro-credential (Cybersecurity),EDU266,1,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
430950b8-ef65-4a7a-8093-d7e8691563a5,S000131,2026-02-25T12:33:00+00:00,lms_forum,Diploma (Community Services),EDU265,6,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
54d2583c-c0ab-49e5-aee7-cde79800135e,S000063,2026-02-25T15:11:00+00:00,lms_forum,Adult Education (Short Course),COM436,6,Where do we submit group project? I can’t find the link.,0
e43642c9-ce0c-46fe-a72f-37ce9ba89c51,S000053,2026-02-25T18:07:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM111,7,I’m enjoying the unit so far—thanks for the clear explanations.,0
6bf7e579-a396-4608-8f54-a7a17f92be0e,S000142,2026-02-25T21:29:00+00:00,chat,Bachelor (IT),BUS110,4,How do I join a group for the group project?,0
6a95e50d-92f0-4f20-933c-762e182b1851,S000188,2026-02-26T00:17:00+00:00,email,Micro-credential (Cybersecurity),BUS363,12,Is there a recording for this week’s lecture?,0
6c548231-6e3d-44db-a0de-a9b8e54ad2e3,S000151,2026-02-26T03:27:00+00:00,lms_forum,Bachelor (Business),IT183,11,I missed the live session but I’m up to date—where can I find the slides?,0
739bbc20-648c-47d3-898b-8a0d1e6e776f,S000025,2026-02-26T06:13:00+00:00,lms_forum,Adult Education (Short Course),EDU442,5,Where do we submit quiz 2? I can’t find the link.,0
163c98ea-4fae-4696-b0c2-131121acd0ec,S000117,2026-02-26T09:26:00+00:00,email,Adult Education (Short Course),DAT613,1,What’s the format for the weekly reflection?,0
bc6f8446-f3c4-4da4-ace2-18eda0e96666,S000012,2026-02-26T12:46:00+00:00,chat,Diploma (Community Services),IT622,10,Do we need APA 7th for capstone submission?,0
2e82b953-f4c9-487a-a2f8-5fb392396f56,S000166,2026-02-26T15:25:00+00:00,lms_forum,Diploma (Community Services),CYS365,9,Can you confirm the due date for quiz 1 in week 9?,0
73bd9d52-8a9b-464b-a7fb-374b3809583d,S000172,2026-02-26T18:11:00+00:00,lms_forum,Graduate Certificate (Data),DAT134,6,I submitted quiz 1 late again. I’m worried about penalties and failing the unit.,1
3fe5d677-ab62-4214-a97c-1b425c8a5c6c,S000091,2026-02-26T21:25:00+00:00,lms_forum,Bachelor (Business),DAT455,7,I missed the live session but I’m up to date—where can I find the slides?,0
ba4d347d-002e-465d-9cc7-d225eef7dffb,S000021,2026-02-27T00:32:00+00:00,email,Micro-credential (Cybersecurity),BUS187,5,What’s the format for the weekly reflection?,0
304afcba-1681-4f96-a54b-86937faad6bd,S000144,2026-02-27T03:07:00+00:00,lms_forum,Adult Education (Short Course),BUS471,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
a40ce616-0e8e-4bbb-80df-2cab0ccf783e,S000100,2026-02-27T06:10:00+00:00,lms_forum,Bachelor (IT),BUS560,4,I’m really behind in week 4 and I don’t think I can catch up. Can someone help me make a plan?,1
bf70d750-245b-470c-bff9-e1a704cafef3,S000005,2026-02-27T09:36:00+00:00,email,Diploma (Community Services),COM177,11,I failed to attach my file last time; can I resubmit the correct document?,0
2055d133-26ad-4be4-83b2-ed0bda040a56,S000190,2026-02-27T12:24:00+00:00,lms_forum,Bachelor (Business),EDU589,4,Can you confirm the due date for capstone submission in week 4?,0
e9d83660-955f-46ee-b1d5-ea34c5e85c18,S000165,2026-02-27T15:38:00+00:00,support_ticket,Bachelor (Business),DAT574,8,Do we need APA 7th for quiz 2?,0
b448cc2a-5135-4b79-8652-fd897288dbcc,S000146,2026-02-27T18:23:00+00:00,support_ticket,Diploma (Community Services),CYS243,11,I’m enjoying the unit so far—thanks for the clear explanations.,0
5dea0ee9-7a5e-4e95-b77c-bd98864fbac7,S000007,2026-02-27T21:03:00+00:00,email,Bachelor (IT),CYS685,10,I failed group project and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
96b46a1d-d525-4801-8ac1-705e77e2b94a,S000195,2026-02-28T00:24:00+00:00,lms_forum,Adult Education (Short Course),IT532,9,Is there an extension process for quiz 1?,0
6391ae6c-c071-47c4-89c3-52a3b9be27f5,S000165,2026-02-28T03:19:00+00:00,chat,Bachelor (Business),CYS191,10,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
62d7fa35-ea85-4c30-9198-e6c790a6b7b3,S000031,2026-02-28T06:52:00+00:00,support_ticket,Bachelor (Business),IT152,10,Can someone explain question 3 on the practice quiz?,0
bc4e08d9-94f6-4c5d-ade7-e4b824861651,S000099,2026-02-28T09:27:00+00:00,lms_forum,Bachelor (IT),CYS103,9,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
4e0b248d-f85c-4900-b0e9-fb6e28593bcb,S000127,2026-02-28T12:19:00+00:00,lms_forum,Bachelor (IT),IT181,4,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
46c1497e-2c09-4ded-9baf-26393939136f,S000040,2026-02-28T15:40:00+00:00,support_ticket,Bachelor (IT),DAT163,7,Is there an extension process for final assessment?,0
005b1ec5-d383-4b24-94a7-eac096d3c0dd,S000002,2026-02-28T18:18:00+00:00,email,Bachelor (IT),IT270,1,Is there an extension process for assignment 2?,0
e1f45f64-1066-4b61-80e3-c9912018631c,S000053,2026-02-28T21:49:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU576,4,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
807d5433-3a64-4f36-9b8f-cf7ac89b8bb4,S000081,2026-03-01T00:38:00+00:00,support_ticket,Bachelor (Business),BUS399,4,Can you confirm the due date for weekly reflection in week 4?,0
1fd0788f-f926-4fca-a808-bac61180ce62,S000132,2026-03-01T03:05:00+00:00,lms_forum,Bachelor (Business),DAT188,1,I failed to attach my file last time; can I resubmit the correct document?,0
9a669d88-0bc0-4b27-adce-bf18e34d0aa1,S000032,2026-03-01T06:03:00+00:00,lms_forum,Bachelor (Business),EDU269,9,Is there a recording for this week’s lecture?,0
c8820258-cf79-4296-bded-c2a0dd128f97,S000042,2026-03-01T09:22:00+00:00,lms_forum,Diploma (Community Services),DAT616,12,Can someone explain question 3 on the practice quiz?,0
90536b4a-1e91-4d0f-a146-4681e2b02baa,S000093,2026-03-01T12:38:00+00:00,chat,Adult Education (Short Course),IT249,3,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
d991f142-6034-4498-a2eb-8205282d06cf,S000003,2026-03-01T15:37:00+00:00,lms_forum,Diploma (Community Services),IT456,7,Can you confirm the due date for group project in week 7?,0
a26f26a4-79d6-4e35-8f6f-dac5a2b3f600,S000032,2026-03-01T18:22:00+00:00,lms_forum,Bachelor (Business),IT586,9,I’m enjoying the unit so far—thanks for the clear explanations.,0
52857f62-a5dd-41a9-9a26-3db81e200af7,S000019,2026-03-01T21:48:00+00:00,chat,Bachelor (Business),CYS611,11,What’s the format for the weekly reflection?,0
f6de89cb-ad7d-4f92-865e-bf9983b029d3,S000199,2026-03-02T00:05:00+00:00,lms_forum,Adult Education (Short Course),IT391,2,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
8e4e5254-d801-4795-8b9d-12b561ef1c5b,S000084,2026-03-02T03:26:00+00:00,chat,Diploma (Community Services),IT480,3,I’m really behind in week 3 and I don’t think I can catch up. Can someone help me make a plan?,1
600138ac-174f-4544-95c5-e144cfc6a641,S000091,2026-03-02T06:25:00+00:00,chat,Bachelor (Business),DAT568,3,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
07a54a31-157b-4aff-bfbe-bf0a06c46383,S000121,2026-03-02T09:26:00+00:00,email,Micro-credential (Cybersecurity),CYS290,8,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
56ce1ec9-ec20-4c75-a636-f13f0db4fc0d,S000106,2026-03-02T12:49:00+00:00,lms_forum,Bachelor (IT),COM397,3,I failed group project and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
07a5e221-4a5f-400e-ae05-ad4ba17d20b9,S000013,2026-03-02T15:15:00+00:00,email,Diploma (Community Services),DAT462,9,What’s the format for the weekly reflection?,0
7d6f13a1-5a4a-444b-b256-352a9cff156d,S000083,2026-03-02T18:52:00+00:00,support_ticket,Bachelor (IT),IT436,8,I submitted weekly reflection late again. I’m worried about penalties and failing the unit.,1
71240820-8267-46c3-bbb0-e846bce13f46,S000150,2026-03-02T21:55:00+00:00,support_ticket,Adult Education (Short Course),COM582,3,Can someone explain question 3 on the practice quiz?,0
0d641bf9-531b-476d-afe3-2b3f5575215a,S000153,2026-03-03T00:35:00+00:00,chat,Graduate Certificate (Data),CYS186,10,I’m getting an error when uploading my file—any tips?,0
6926ebd3-11f7-4ce5-ab50-bcd58edcc3b8,S000185,2026-03-03T03:29:00+00:00,lms_forum,Graduate Certificate (Data),EDU542,2,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
57893d51-69f1-4d37-8693-b9823554dbda,S000086,2026-03-03T06:19:00+00:00,email,Bachelor (IT),CYS127,7,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
836f054f-636b-4e2b-90f0-30f824507ac3,S000104,2026-03-03T09:32:00+00:00,email,Bachelor (IT),EDU545,7,What’s the format for the weekly reflection?,0
33b6f01d-0153-4277-81cd-58c5ad33f166,S000136,2026-03-03T12:19:00+00:00,email,Micro-credential (Cybersecurity),COM101,11,I failed to attach my file last time; can I resubmit the correct document?,0
83791c5e-edf0-4de3-817a-d6814096d271,S000087,2026-03-03T15:04:00+00:00,lms_forum,Bachelor (Business),COM396,12,I missed the live session but I’m up to date—where can I find the slides?,0
5843e82f-257d-4437-ad2a-db5808ce6cd0,S000025,2026-03-03T18:22:00+00:00,lms_forum,Adult Education (Short Course),COM416,3,What’s the format for the weekly reflection?,0
7b81f264-8cc2-4f31-a294-9d2de21d6d55,S000008,2026-03-03T21:30:00+00:00,lms_forum,Bachelor (IT),EDU672,12,I failed to attach my file last time; can I resubmit the correct document?,0
471d85d9-b15d-459d-af03-5cb8357b4600,S000169,2026-03-04T00:07:00+00:00,email,Adult Education (Short Course),IT178,11,I’m enjoying the unit so far—thanks for the clear explanations.,0
89aca447-d64c-48c7-9087-e13eb6dcc57c,S000095,2026-03-04T03:02:00+00:00,email,Adult Education (Short Course),IT102,11,How do I join a group for the group project?,0
058f6e4c-4e3e-4cc4-8624-1022c3944936,S000002,2026-03-04T06:33:00+00:00,support_ticket,Bachelor (IT),CYS436,10,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
190e7f11-4b17-4569-9ab0-eb390d74c832,S000116,2026-03-04T09:40:00+00:00,support_ticket,Micro-credential (Cybersecurity),CYS304,9,Can someone explain question 3 on the practice quiz?,0
108ce341-be07-48fa-bc64-97fda074d45f,S000138,2026-03-04T12:25:00+00:00,lms_forum,Bachelor (IT),IT525,2,I missed the live session but I’m up to date—where can I find the slides?,0
16d4faaa-230d-411f-b634-a9a3634a2419,S000166,2026-03-04T15:37:00+00:00,chat,Diploma (Community Services),CYS450,7,I failed capstone submission and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
e1edb12d-6458-4741-924d-a6349ba4af0f,S000036,2026-03-04T18:22:00+00:00,support_ticket,Adult Education (Short Course),DAT674,12,I submitted quiz 1 late again. I’m worried about penalties and failing the unit.,1
491eecf5-4e67-484e-a378-3c421f81d0fb,S000040,2026-03-04T21:41:00+00:00,lms_forum,Bachelor (IT),EDU506,4,Can you confirm the due date for final assessment in week 4?,0
3e767746-17cf-49fd-b355-8e428aae6bcc,S000157,2026-03-05T00:55:00+00:00,support_ticket,Bachelor (Business),COM139,8,Can someone explain question 3 on the practice quiz?,0
dc08ed63-be8f-4660-ab98-1eb4cbac5f7d,S000121,2026-03-05T03:38:00+00:00,support_ticket,Micro-credential (Cybersecurity),DAT340,9,I’m enjoying the unit so far—thanks for the clear explanations.,0
b2a25cf1-55b4-4bf3-9c1b-4f19e50df261,S000160,2026-03-05T06:48:00+00:00,lms_forum,Adult Education (Short Course),COM368,1,Can you confirm the due date for group project in week 1?,0
e1c44ab4-eb0e-4312-adda-3beebe43efc2,S000192,2026-03-05T09:29:00+00:00,chat,Bachelor (Business),BUS561,7,Is there a recording for this week’s lecture?,0
951e2740-ea3f-42ed-814c-cd009aead96b,S000016,2026-03-05T12:24:00+00:00,email,Bachelor (Business),BUS421,7,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
18fe98fc-d0fe-46d7-9d08-874971e2ef3e,S000079,2026-03-05T15:45:00+00:00,chat,Graduate Certificate (Data),BUS529,4,I failed to attach my file last time; can I resubmit the correct document?,0
a0185a39-841d-4e42-b863-7ec3f5fa1aa4,S000076,2026-03-05T18:48:00+00:00,lms_forum,Bachelor (IT),COM530,12,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
f21dd971-2056-4240-8277-d19c7c04bcc4,S000081,2026-03-05T21:54:00+00:00,chat,Bachelor (Business),IT563,2,I submitted group project late again. I’m worried about penalties and failing the unit.,1
c7ab63bb-fd79-412d-a512-1e114f576f8a,S000036,2026-03-06T00:27:00+00:00,lms_forum,Adult Education (Short Course),IT431,5,Is there a recording for this week’s lecture?,0
d625cbee-d116-48f8-9f17-ac1e4bd86ef0,S000153,2026-03-06T03:37:00+00:00,support_ticket,Graduate Certificate (Data),BUS504,11,I’m getting an error when uploading my file—any tips?,0
c2f4bac0-f473-4b0c-915d-239a0b48759c,S000005,2026-03-06T06:51:00+00:00,lms_forum,Diploma (Community Services),IT575,8,Can you confirm the due date for weekly reflection in week 8?,0
b53db9b3-4acb-471a-9add-49963e9ce434,S000051,2026-03-06T09:38:00+00:00,chat,Diploma (Community Services),CYS425,12,How do I join a group for the group project?,0
519ec72a-4b54-48a4-8900-f0d3a711bd7f,S000025,2026-03-06T12:51:00+00:00,lms_forum,Adult Education (Short Course),EDU552,8,Is there a recording for this week’s lecture?,0
35a8028e-c2a5-482e-8835-a3d007ba638b,S000187,2026-03-06T15:36:00+00:00,chat,Graduate Certificate (Data),DAT344,6,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
55987217-a768-4dce-b2a0-ec33fbc7b3d0,S000198,2026-03-06T18:26:00+00:00,lms_forum,Bachelor (IT),IT547,9,I missed the live session but I’m up to date—where can I find the slides?,0
e3ad51c8-efc7-42b3-8b3b-6c37e975af80,S000124,2026-03-06T21:48:00+00:00,email,Micro-credential (Cybersecurity),COM288,6,What’s the format for the weekly reflection?,0
d3f62ee5-cabb-4a74-85c8-ff735cf5ac29,S000145,2026-03-07T00:15:00+00:00,chat,Adult Education (Short Course),BUS671,11,I failed quiz 1 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
d277e302-7b9e-4d4c-8734-7b51492f6543,S000026,2026-03-07T03:34:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU343,12,How do I join a group for the group project?,0
83d63f6e-bfbc-4d84-a41a-64a2239ac72e,S000102,2026-03-07T06:29:00+00:00,email,Bachelor (IT),EDU649,12,I failed to attach my file last time; can I resubmit the correct document?,0
be473a2d-969f-4eef-8726-c8cefe6d0ee0,S000048,2026-03-07T09:48:00+00:00,lms_forum,Graduate Certificate (Data),EDU159,9,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
5b37748c-dd1a-4dfc-a46b-823d3daf0b14,S000140,2026-03-07T12:52:00+00:00,chat,Graduate Certificate (Data),IT497,12,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
d0ecb7e2-ca04-4423-b796-f26130424163,S000173,2026-03-07T15:09:00+00:00,lms_forum,Graduate Certificate (Data),COM115,9,Do we need APA 7th for assignment 2?,0
afcaf0df-dc55-40db-8824-1567b95f0da4,S000131,2026-03-07T18:15:00+00:00,support_ticket,Diploma (Community Services),EDU166,4,Can you confirm the due date for assignment 1 in week 4?,0
cd83e093-765e-4067-84e8-5b58357bfb99,S000144,2026-03-07T21:25:00+00:00,chat,Adult Education (Short Course),COM563,1,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
9eb5708c-32fe-45bb-96e8-9262efabd086,S000121,2026-03-08T00:35:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU404,7,I missed the live session but I’m up to date—where can I find the slides?,0
4de679ad-c056-4b03-9834-1c6d34dab5c3,S000088,2026-03-08T03:03:00+00:00,lms_forum,Graduate Certificate (Data),DAT174,12,I failed to attach my file last time; can I resubmit the correct document?,0
b118507a-e318-4860-a859-39ef6af11f3a,S000044,2026-03-08T06:52:00+00:00,lms_forum,Diploma (Community Services),DAT328,7,What’s the format for the weekly reflection?,0
75d49c1e-f98d-4842-9a42-0a3b95f23250,S000067,2026-03-08T09:35:00+00:00,lms_forum,Adult Education (Short Course),BUS373,7,I failed to attach my file last time; can I resubmit the correct document?,0
5025e91f-29e9-4df7-9887-dcb455fb5d5d,S000071,2026-03-08T12:52:00+00:00,email,Bachelor (Business),IT359,3,I’m getting an error when uploading my file—any tips?,0
ea3793ff-bddd-4d4f-95b4-c586ce25cb42,S000020,2026-03-08T15:33:00+00:00,support_ticket,Adult Education (Short Course),COM507,8,I failed to attach my file last time; can I resubmit the correct document?,0
303f79d4-c655-4934-aa82-b874cdd867e8,S000104,2026-03-08T18:10:00+00:00,lms_forum,Bachelor (IT),BUS270,10,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
913f038b-20b6-4d8b-844b-77c539dbeecc,S000020,2026-03-08T21:48:00+00:00,email,Adult Education (Short Course),BUS528,3,I missed the live session but I’m up to date—where can I find the slides?,0
2e3e4563-fe02-406f-bf9e-742c56e2ecb0,S000067,2026-03-09T00:11:00+00:00,lms_forum,Adult Education (Short Course),IT613,6,Where do we submit assignment 1? I can’t find the link.,0
3fed2493-b9fe-4a5d-9ab7-1fd50b976392,S000061,2026-03-09T03:22:00+00:00,support_ticket,Diploma (Community Services),CYS229,9,I failed to attach my file last time; can I resubmit the correct document?,0
b079126f-7c87-405a-98e5-fb2e98151947,S000171,2026-03-09T06:08:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU244,12,I’m really behind in week 12 and I don’t think I can catch up. Can someone help me make a plan?,1
0ff643e1-566a-46fa-ac1e-bf59d0964373,S000107,2026-03-09T09:19:00+00:00,lms_forum,Diploma (Community Services),IT571,5,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
c2cffec7-134c-47a8-a3b3-4cc10858d8a8,S000068,2026-03-09T12:50:00+00:00,email,Diploma (Community Services),CYS275,10,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
717c3f59-59a8-420d-acbf-3607f407b6ad,S000072,2026-03-09T15:22:00+00:00,email,Bachelor (Business),DAT486,7,How do I join a group for the group project?,0
858ee649-65e2-4b4b-9840-d358b0825dd7,S000028,2026-03-09T18:47:00+00:00,lms_forum,Adult Education (Short Course),COM204,1,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
6b647842-a1cb-4c51-b781-e235ba64b7f6,S000043,2026-03-09T21:17:00+00:00,email,Graduate Certificate (Data),CYS317,2,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
ce7a8855-6d0e-45dc-8783-82d16f57d13f,S000167,2026-03-10T00:15:00+00:00,email,Bachelor (IT),COM537,2,Can someone explain question 3 on the practice quiz?,0
